year,CODEKHUM,KHUM_NAME,HISTO_NODATA,HISTO_10,HISTO_11,HISTO_12,HISTO_20,HISTO_30,HISTO_40,HISTO_50,HISTO_60,HISTO_61,HISTO_62,HISTO_70,HISTO_80,HISTO_90,HISTO_100,HISTO_110,HISTO_120,HISTO_121,HISTO_130,HISTO_150,HISTO_160,HISTO_170,HISTO_180,HISTO_190,HISTO_200,HISTO_201,HISTO_202,HISTO_210
2011,10406,Rohal,0,1338,215,0,154,0,14,0,28,0,0,0,0,0,14,0,0,0,2,0,0,0,3,0,0,0,0,0
2011,160305,Seung,0,27,0,0,0,60,304,0,0,0,0,0,0,0,68,0,2,86,0,0,0,0,0,0,0,0,0,0
2011,130602,Ro'ang,0,520,38,0,2,157,17,179,235,0,0,0,0,0,164,0,5,15,7,0,0,0,0,0,0,0,0,0
2011,130103,Khyang,0,250,0,0,4,96,3,0,692,0,0,0,0,0,156,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,160704,Pate,0,149,4,0,6,52,714,201,1937,0,0,11,0,0,2356,0,22,117,0,0,0,0,0,0,0,0,0,0
2011,170610,Ta an,0,276,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,170608,Snuol,0,839,5,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,190510,Srae Ruessei,0,42,16,0,0,90,60,152,813,0,0,0,0,0,450,0,34,21,0,0,0,0,6,0,0,0,0,0
2011,160701,Bar Kham,0,36,8,0,0,186,530,118,1267,0,0,12,0,0,1523,0,8,42,0,0,3,0,0,0,0,0,0,8
2011,130104,Chrach,0,282,4,0,12,202,27,266,1398,0,0,2,0,0,1184,0,40,0,0,0,0,0,0,0,0,0,0,0
2011,10408,Tuek Chour,0,694,150,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,1,0,0,0,0
2011,170105,Nokor Pheas,0,609,0,0,7,15,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,10401,Chhnuor Mean Chey,0,447,82,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
2011,10602,Kampong Svay,0,420,31,0,21,11,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,14,0,0,0,0
2011,130101,S'ang,0,111,1,0,0,49,0,0,182,0,0,0,0,0,70,0,1,0,0,0,0,0,0,0,0,0,0,0
2011,171303,Khnang Phnum,0,13,164,0,0,80,54,1136,40,0,0,0,0,0,100,0,246,522,0,0,0,0,0,0,0,0,0,0
2011,160503,La Bang Muoy,0,22,0,0,0,154,138,11,108,0,0,29,0,0,111,0,5,21,0,0,0,0,0,0,0,0,0,0
2011,130106,Putrea,0,220,7,0,2,141,42,2,1209,0,0,0,0,0,376,0,6,0,2,0,0,0,0,0,0,0,0,0
2011,10403,Phnum Lieb,0,1856,419,0,39,0,321,3,17,0,0,5,0,0,51,0,0,0,77,0,0,0,90,0,0,0,0,0
2011,130105,Yhmea,0,141,0,0,5,98,23,2002,617,0,0,0,0,0,1186,0,10,18,6,0,0,0,0,0,0,0,0,0
2011,130601,Chamraeun,0,233,12,0,5,53,17,259,768,17,0,0,0,0,168,0,10,0,92,0,0,0,0,0,0,0,0,0
2011,10606,Phniet,0,352,31,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0
2011,130604,Sdau,0,139,5,0,0,208,19,429,2722,0,0,0,0,0,926,0,32,3,0,0,0,0,0,0,0,0,0,0
2011,190511,Thala,0,184,2,0,52,84,23,19,462,0,0,0,0,0,154,0,0,1,0,0,0,0,0,0,0,0,0,56
2011,171304,Svay Leu,0,997,35,0,1,289,40,615,1121,0,0,0,0,0,151,0,1,0,0,0,0,0,0,0,0,0,0,0
2011,170605,Roung Kou,0,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,170703,Kdei Run,0,413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,160502,Ka Laeng,0,43,1,0,38,177,421,91,2075,0,0,24,0,0,3015,0,27,68,0,0,5,0,0,0,0,0,0,82
2011,130509,Reaksa,0,233,11,0,0,129,118,64,1222,0,0,0,0,0,129,0,31,0,0,0,0,0,0,0,0,0,0,0
2011,10405,Preah Netr Preah,0,1087,41,0,160,0,2,0,0,0,0,0,0,0,23,0,0,0,67,0,0,0,2,0,0,0,0,0
2011,170301,Khnar Sanday,0,663,0,0,43,55,58,75,0,0,0,0,0,0,6,0,0,2,0,0,0,0,0,0,0,0,0,0
2011,170306,Tbaeng,0,951,88,0,19,157,92,228,0,0,0,0,0,0,12,0,22,102,0,0,0,0,0,0,0,0,0,0
2011,130510,Rumdaoh,0,306,7,0,0,178,48,109,1506,0,0,0,0,0,165,0,44,0,0,0,0,0,0,0,0,0,0,0
2011,10607,Preah Ponlea,0,96,14,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,10,0,0,0,0
2011,170602,Kampong Thkov,0,152,22,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2011,170711,Prey Chruk,0,964,5,0,54,0,101,0,6,0,0,22,0,0,22,0,0,0,2,0,0,0,222,0,0,0,0,0
2011,190506,Ou Rai,0,117,6,0,21,86,239,240,568,0,0,0,0,0,329,0,31,37,0,0,0,0,2,0,0,0,0,32
2011,10608,Tuek Thla,0,482,90,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0
2011,10905,Tuol Pongro,3,1244,82,0,3,164,129,58,8,0,0,0,0,0,169,0,0,16,0,0,0,0,0,0,0,0,0,0
2011,190102,Kbal Romeas,0,130,88,0,132,175,55,535,2474,0,0,3,0,0,4617,0,48,35,15,0,2,0,33,0,0,0,0,264
2011,190501,Anlong Phe,0,0,0,0,0,9,16,1721,19,0,0,0,0,0,952,0,10,203,0,0,0,0,0,0,0,0,0,0
2011,170715,Trei Nhoar,0,575,0,0,0,36,12,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,10605,Ou Ambel,0,319,14,0,7,3,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,11,0,0,0,0
2011,160506,Seda,0,127,1,0,10,187,383,46,2104,0,0,15,0,0,2302,0,11,22,0,0,0,0,0,0,0,0,0,28
2011,10503,Kuttasat,0,515,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0
2011,10603,Kaoh Pong Satv,0,114,5,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0
2011,170716,Yeang,0,509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,160505,Pa Tang,0,83,3,0,0,167,215,5,447,0,0,32,0,0,233,0,1,24,0,0,0,0,0,0,0,0,0,0
2011,170609,Sranal,0,1142,0,0,1,0,1,0,0,0,0,0,0,0,5,0,0,0,4,0,0,0,20,0,0,0,0,0
2011,170603,Kralanh,0,246,11,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,10505,Samraong,0,821,94,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,195,0,0,0,0,0,0,0,0,0
2011,170712,Reul,0,870,0,0,4,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,10902,Malai,0,366,9,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2011,10906,Ta Kong,0,1485,9,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0
2011,10903,Ou Sampor,0,851,24,0,3,65,22,15,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,10904,Ou Sralau,0,617,17,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,10205,Koy Maeng,0,73,0,0,164,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
2011,170204,Svay Chek,0,482,0,0,9,6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,160401,Serei Mongkol,0,30,0,0,25,55,99,0,2754,0,0,37,0,0,3315,0,0,0,0,0,3,0,0,0,0,0,0,42
2011,10901,Boeng Beng,4,348,12,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,10209,Ruessei Kraok,0,205,5,0,229,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,9,0,0,0,0
2011,190101,Kampun,0,424,118,0,35,433,13,266,504,0,0,0,0,0,105,0,20,15,62,0,0,0,25,0,0,0,0,58
2011,190502,Chamkar Leu,0,4,0,0,0,27,37,559,276,0,0,0,0,0,885,0,30,46,0,0,0,0,0,0,0,0,0,0
2011,10404,Prasat,0,1272,81,0,52,0,183,0,33,0,0,1,0,0,47,0,0,0,238,0,0,0,359,0,0,0,0,3
2011,10202,Bat Trang,0,117,16,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,241,0,0,0,0,0,0,0,0,0
2011,170701,Sasar Sdam,0,645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,190402,Sarh Ruessei,0,224,25,0,8,130,4,19,113,0,0,0,0,0,2,0,4,0,1,0,0,0,0,0,0,0,0,29
2011,170202,Leang Dai,0,868,10,0,36,36,60,16,0,0,0,0,0,0,6,0,0,2,0,0,0,0,0,0,0,0,0,0
2011,170404,Khvav,0,1124,18,0,6,158,51,1493,2487,0,0,0,0,0,1036,0,25,30,0,0,0,0,0,0,0,0,0,0
2011,10213,Ta Lam,0,225,0,0,168,0,0,0,2,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0
2011,170606,Sambuor,0,745,6,0,109,0,8,14,0,0,0,5,0,0,201,0,0,0,0,0,0,0,653,0,0,0,0,0
2011,190403,Preah Bat,0,189,27,0,12,161,69,30,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,119
2011,170304,Rumchek,0,198,5,0,7,3,7,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,10201,Banteay Neang,0,360,0,0,264,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
2011,190401,Stung Treng,0,295,183,0,4,220,18,46,1,0,0,0,0,0,0,0,53,0,9,0,0,0,23,0,0,0,0,13
2011,160501,Chey Otdam,0,176,12,0,76,74,30,96,2497,0,0,35,0,0,4624,0,0,4,18,0,6,0,0,0,0,0,0,155
2011,10208,Rohat Tuek,0,370,42,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,157,0,0,0,0,0,0,0,0,0
2011,170707,Lvea,0,760,7,0,65,0,36,0,3,0,0,0,0,0,117,0,0,0,11,0,0,0,519,0,0,0,0,0
2011,170702,Doun Kaev,0,597,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,160402,Srae Angkrong,0,132,0,0,41,25,0,218,2107,0,0,9,0,0,1596,0,21,2,50,0,10,0,0,0,0,0,0,92
2011,10212,Srah Reang,0,120,0,0,262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,190203,Kaoh Sralau,0,170,4,0,42,65,31,70,12,0,0,0,0,0,258,0,19,9,3,0,0,0,5,0,0,0,0,325
2011,170708,Mukh Paen,0,637,0,0,128,0,91,0,5,0,0,17,0,0,142,0,0,1,36,0,0,0,539,0,0,0,0,0
2011,170303,Preak Dak,0,515,16,0,17,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
2011,10206,Ou Prasat,0,408,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
2011,171301,Boeng Mealea,0,1172,21,0,3,165,3,538,252,0,0,0,0,0,38,0,1,0,0,0,0,0,0,0,0,0,0,0
2011,10203,Chamnaom,0,1146,27,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,106,0,0,0,0,0,0,0,0,0
2011,170305,Run Ta Aek,0,905,77,0,21,45,64,39,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
2011,171107,Khnar Pou,0,351,58,0,50,22,68,81,0,0,0,0,0,0,0,0,18,10,0,0,0,0,0,0,0,0,0,0
2011,10204,Kouk Ballangk,0,380,0,0,266,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
2011,130505,Rik Reay,0,318,6,0,0,94,7,53,644,0,0,0,0,0,9,0,0,0,4,0,0,0,0,0,0,0,0,0
2011,21000,,0,4338,234,0,14,415,27,135,0,0,0,0,0,0,48,0,5,0,0,0,0,0,0,3,0,0,0,0
2011,10211,Soea,0,2142,18,0,31,0,4,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0
2011,10210,Sambuor,0,423,3,0,177,0,94,0,0,0,0,0,0,0,7,0,0,4,12,0,0,0,174,0,0,0,0,0
2011,130511,Romtom,0,146,1,0,0,168,11,273,3022,0,0,0,0,0,481,0,27,0,0,0,0,0,0,0,0,0,0,0
2011,171101,Chan Sar,0,775,176,0,5,16,34,55,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0
2011,190503,Kang Cham,0,108,7,0,9,91,85,527,245,0,0,0,0,0,1072,0,62,133,0,0,0,0,1,0,0,0,0,67
2011,130506,Ruos Roan,0,155,2,0,9,53,22,10,131,0,0,0,0,0,3,0,6,0,29,0,0,0,0,0,0,0,0,0
2011,171108,Popel,0,681,57,0,2,27,39,52,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0
2011,130605,Ronak Ser,0,232,14,0,34,104,32,766,4073,0,0,0,0,0,1014,0,13,12,0,0,0,0,0,0,0,0,0,0
2011,190206,Siem Bouk,0,59,0,0,42,73,60,9140,413,0,0,0,0,0,1740,0,10,353,0,0,0,0,6,0,0,0,0,224
2011,170710,Puok,0,174,11,0,154,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,299,0,0,0,0,0
2011,171003,Kouk Chak,0,280,12,0,40,24,0,43,0,0,0,0,0,0,17,0,0,12,0,0,0,0,1,6,0,0,0,2
2011,171005,Nokor Thum,0,281,17,0,28,19,16,168,0,0,0,0,0,0,40,0,0,51,0,0,0,0,7,0,0,0,0,8
2011,130508,Rieb Roy,0,229,11,0,0,160,148,691,1763,0,0,0,0,0,877,0,74,39,0,0,0,0,0,0,0,0,0,0
2011,190202,Kaoh Sampeay,0,96,52,0,17,190,107,43,19,0,0,0,0,0,41,0,79,6,8,0,0,0,1,0,0,0,0,90
2011,170705,Khnat,0,215,6,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,170903,Ballangk,0,487,1,0,9,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
2011,60602,Dang Kambet,0,197,97,0,9,77,84,3748,132,0,0,0,0,0,783,0,18,101,20,0,0,0,0,0,0,0,0,0
2011,130501,Robieb,0,430,0,0,0,102,7,46,228,0,0,0,0,0,4,0,0,0,16,0,0,0,0,0,0,0,0,0
2011,170714,Tuek Vil,0,340,0,0,59,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,26,1,0,0,0,98
2011,10207,Phnum Touch,0,479,26,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
2011,170901,Ampil,0,626,9,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,170713,Samraong Yea,0,43,0,0,266,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,229,0,0,0,0,0
2011,170709,Pou Treay,0,8,0,0,85,0,1,0,1,0,0,0,0,0,20,0,0,1,0,0,0,0,756,0,0,0,0,0
2011,170406,Kouk Thlok Leu,0,2017,34,0,5,125,73,127,96,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
2011,190207,Srae Krasang,0,121,276,0,18,254,136,42,11,0,0,0,0,0,62,0,190,19,9,0,0,0,9,0,0,0,0,109
2011,20404,Prey Khpos,0,2029,88,0,4,1,3,6,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0
2011,110203,Roya,0,511,42,0,7,211,194,2965,11877,2,0,18,0,0,9741,0,131,116,30,0,0,0,0,0,0,0,0,0
2011,20207,Boeng Pring,0,604,67,0,120,0,96,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,53,0,0,0,0,0
2011,130507,Rotanak,0,290,6,0,0,182,68,137,226,0,0,0,0,0,141,0,13,22,9,0,0,0,0,0,0,0,0,0
2011,171110,Ta Yaek,0,872,38,0,5,9,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,100406,Roluos Mean Chey,0,571,100,0,23,625,200,1239,3224,0,0,10,0,0,3351,0,15,130,154,0,0,0,0,0,0,0,0,0
2011,170409,Pongro Leu,0,1443,73,0,9,203,84,1791,566,0,0,0,0,0,239,0,9,29,9,0,0,0,12,0,0,0,0,0
2011,190205,Ou Ruessei Kandal,0,46,92,0,1,132,14,14,3,0,0,0,0,0,15,0,45,0,0,0,0,0,12,0,0,0,0,0
2011,130503,Rohas,0,131,1,0,0,59,4,7,71,0,0,0,0,0,56,0,0,3,6,0,0,0,0,0,0,0,0,0
2011,130502,Reaksmei,0,73,0,0,0,5,0,0,2,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0
2011,170704,Kaev Poar,0,68,0,0,408,0,0,10,0,0,2,2,0,0,54,0,0,0,0,0,0,0,658,1,0,0,0,0
2011,21100,,11,6880,342,0,46,228,19,21,2,0,0,0,0,0,51,0,4,0,0,0,0,0,0,0,0,0,0,0
2011,171010,Srangae,0,88,6,0,94,0,0,1,0,0,0,0,0,0,29,0,0,22,0,0,0,0,192,0,0,0,0,4
2011,20206,Chrouy Sdau,0,552,166,0,76,20,126,0,8,0,0,0,0,0,47,0,0,0,15,0,0,0,239,0,0,0,0,3
2011,20506,Prey Chas,0,11,0,0,0,4,26,40,3,0,0,0,0,0,297,0,18,94,0,0,0,0,3287,0,0,0,0,6
2011,171001,Sla Kram,0,98,27,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0
2011,170706,Krabei Riel,0,214,19,0,62,0,4,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,30,0,0,0,0,0
2011,170902,Bakong,0,278,4,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,171002,Svay Dangkum,0,116,31,0,132,0,2,10,0,0,0,0,0,0,12,0,0,3,5,0,0,0,125,33,0,0,0,0
2011,170905,Kantreang,0,322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,20403,Lvea,0,720,59,0,26,2,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0
2011,110202,Ou Buon Leu,3,281,4,0,17,236,75,2,3934,0,0,34,0,0,2945,0,0,0,11,0,0,0,0,0,0,0,0,66
2011,20405,Ampil Pram Daeum,0,2075,58,0,56,5,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,100405,Ou Krieng,0,621,109,0,171,872,304,644,4866,0,0,5,0,1,3774,0,70,197,8,0,0,0,5,0,0,0,0,178
2011,20202,Ta Meun,0,517,133,0,135,4,158,0,21,0,0,0,0,0,14,0,0,0,2,0,0,0,408,2,0,0,0,0
2011,170906,Kandaek,0,495,13,0,57,0,0,31,0,0,0,0,0,0,44,0,0,2,6,0,0,0,232,0,0,0,0,0
2011,171008,Sambuor,0,69,1,0,82,0,0,2,0,0,1,0,0,0,36,0,0,1,0,0,0,0,116,0,0,0,0,5
2011,171004,Sala Kamraeuk,0,34,21,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0
2011,20210,Rung Chrey,0,837,14,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0
2011,130512,Romoniy,0,81,234,0,15,130,62,5062,382,0,0,2,0,0,520,0,23,373,15,0,0,0,4,0,0,0,0,0
2011,171006,Chreav,0,243,28,0,150,0,0,34,2,0,0,8,0,0,27,0,0,0,8,0,0,0,262,3,0,0,0,0
2011,20507,Kaoh Chiveang,0,0,0,0,31,0,0,24,0,0,2,0,0,0,41,2,0,26,0,0,19,0,5036,0,0,0,0,20
2011,20201,Ta Pung,0,478,75,0,113,0,52,0,20,0,0,0,0,0,17,0,0,0,39,0,0,0,466,2,0,0,0,0
2011,130504,Rung Roeang,0,213,10,0,0,78,91,1328,123,0,0,0,0,0,243,0,14,114,4,0,0,0,0,0,0,0,0,0
2011,190201,Kaoh Preah,0,85,0,0,16,83,24,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134
2011,170410,Ruessei Lok,0,1025,228,0,25,13,18,13,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,170908,Roluos,0,187,2,0,31,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,3,0,0,0,0,0
2011,190204,Ou Mreah,0,123,36,0,62,173,108,109,159,0,0,12,0,0,96,0,92,11,0,0,0,0,0,0,1,0,0,187
2011,110201,Nang Khi Loek,0,125,10,0,18,10,6,0,2056,0,0,13,0,0,2726,0,0,0,6,0,5,0,0,0,0,0,0,39
2011,171009,Siem Reab,0,70,5,0,304,0,0,69,0,0,0,2,0,0,15,0,0,16,0,0,0,0,171,0,0,0,0,0
2011,170909,Trapeang Thum,0,331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,171109,Samraong,0,255,27,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,20402,Khnach Romeas,0,851,29,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,20209,Bansay Traeng,0,642,12,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2011,170907,Mean Chey,0,170,1,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
2011,20208,Kouk Khmum,0,550,18,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
2011,60404,Sa Kream,0,438,321,0,55,192,105,2064,296,0,0,0,0,0,480,0,2,68,9,0,0,0,0,0,0,0,0,0
2011,60604,Mean Ritth,0,242,92,0,17,127,137,8172,2,0,0,12,0,0,489,0,41,397,0,0,0,0,0,0,0,0,0,5
2011,171106,Khchas,0,407,20,0,103,0,0,0,0,0,0,0,0,0,30,0,0,0,2,0,0,0,81,0,0,0,0,0
2011,20401,Bavel,0,620,55,0,2,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
2011,170904,Kampong Phluk,0,61,0,0,338,0,1,34,0,0,0,9,0,0,175,0,0,9,6,0,0,0,570,0,0,0,0,6
2011,171102,Dam Daek,0,242,64,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,20505,Peam Aek,0,500,16,0,275,0,93,2,18,0,0,5,0,0,24,0,0,0,34,0,0,0,135,1,0,0,0,0
2011,20501,Preaek Norint,0,442,10,0,198,1,7,5,6,0,0,0,0,0,56,0,6,45,0,0,0,0,279,3,0,0,0,0
2011,60808,Popok,0,1102,417,0,89,216,155,1362,103,0,0,0,0,0,115,0,7,40,48,0,0,0,2,0,0,0,0,0
2011,170411,Sangvaeuy,0,643,150,0,5,1,56,47,0,0,0,5,0,0,55,0,0,3,0,0,0,0,54,0,0,0,0,0
2011,99,,0,23,0,0,165,0,0,126,0,0,39,9,0,0,0,12,0,0,6,0,33,0,1031,0,0,0,0,27769
2011,20504,Preaek Luong,0,328,9,0,110,11,44,27,0,0,0,0,0,0,43,0,5,66,11,0,0,0,97,0,0,0,0,0
2011,171103,Dan Run,0,329,15,0,498,0,0,0,0,0,0,0,0,0,84,0,0,10,2,0,0,0,472,0,0,0,0,0
2011,171105,Kien Sangkae,0,345,0,0,56,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
2011,20803,Ta Pon,0,902,39,0,44,0,55,0,0,0,0,6,0,0,131,0,0,10,0,0,0,0,1043,0,0,0,0,0
2011,170405,Kouk Thlok Kraom,0,1186,29,0,25,3,17,11,0,0,0,0,0,0,58,0,0,3,0,0,0,0,214,0,0,0,0,0
2011,20406,Kdol Ta Haen,0,4146,188,0,7,15,0,42,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,60607,Sandan,0,358,77,0,26,28,40,1997,21,0,0,0,0,0,232,1,13,190,0,0,0,0,0,0,0,0,0,0
2011,100401,Boeng Char,0,83,6,0,342,153,79,7911,734,0,2,0,0,0,2877,0,99,297,4,0,0,10,40,0,2,0,0,761
2011,20203,Ou Ta Ki,0,1132,34,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,21205,,3,849,65,0,24,18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,21206,,0,1909,80,0,0,12,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,170408,Pongro Kraom,0,1113,54,0,0,3,4,258,1,0,0,0,0,0,9,0,7,0,0,0,0,0,0,0,0,0,0,0
2011,60402,Kraya,0,801,178,0,9,35,114,785,30,0,0,1,0,0,63,0,0,8,0,0,0,0,0,0,0,0,0,0
2011,60606,Ngan,0,458,91,0,51,54,77,701,0,0,0,0,0,0,72,0,9,70,2,0,0,0,0,0,0,0,0,0
2011,20205,Anlong Run,0,961,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,20503,Preaek Khpob,0,258,33,0,12,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
2011,21204,,1,450,56,0,59,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,170403,Kampong Kdei,0,358,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,171104,Kampong Khleang,0,3,0,0,178,0,3,17,0,0,0,0,0,0,17,0,0,0,0,0,0,0,2212,0,0,0,0,14
2011,20306,Kdol Doun Teav,0,97,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
2011,20804,Roka,0,741,0,0,57,0,31,14,0,0,0,0,0,0,30,0,0,0,0,0,0,0,898,0,0,0,0,4
2011,21203,,0,1259,18,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,110205,Srae Huy,1,99,13,0,2,91,154,22,1944,0,0,50,0,0,4172,0,2,5,0,0,0,0,0,0,0,0,0,13
